order_id,sku_id,qty,ordered_at
ORD-0469,SKU-003,4,2026-08-23 20:00
ORD-0469,SKU-018,1,2026-08-06 12:00
ORD-0469,SKU-011,8,2026-08-11 06:00
ORD-0469,SKU-005,1,2026-08-03 08:00
ORD-0470,SKU-020,4,2026-08-02 11:00
ORD-0471,SKU-010,4,2026-08-10 08:00
ORD-0471,SKU-028,1,2026-08-15 14:00
ORD-0471,SKU-018,8,2026-08-26 07:00
ORD-0471,SKU-024,1,2026-08-10 08:00
ORD-0471,SKU-030,4,2026-08-16 10:00
ORD-0471,SKU-013,4,2026-08-15 18:00
ORD-0472,SKU-027,1,2026-08-08 14:00
ORD-0472,SKU-009,4,2026-08-27 13:00
ORD-0472,SKU-005,4,2026-08-13 07:00
ORD-0472,SKU-008,1,2026-08-15 17:00
ORD-0473,SKU-017,1,2026-08-16 06:00
ORD-0473,SKU-020,4,2026-08-24 17:00
ORD-0473,SKU-013,1,2026-08-12 21:00
ORD-0473,SKU-024,8,2026-08-13 11:00
ORD-0474,SKU-025,1,2026-08-06 21:00
ORD-0474,SKU-017,1,2026-08-07 13:00
ORD-0474,SKU-012,2,2026-08-04 14:00
ORD-0474,SKU-009,1,2026-08-04 21:00
ORD-0474,SKU-010,2,2026-08-19 12:00
ORD-0475,SKU-014,4,2026-08-28 15:00
ORD-0475,SKU-009,4,2026-08-05 10:00
ORD-0475,SKU-023,4,2026-08-10 09:00
ORD-0476,SKU-014,4,2026-08-14 19:00
ORD-0476,SKU-007,4,2026-08-05 19:00
ORD-0476,SKU-006,2,2026-08-05 16:00
ORD-0476,SKU-008,2,2026-08-14 18:00
ORD-0476,SKU-009,1,2026-08-06 12:00
ORD-0476,SKU-006,2,2026-08-18 12:00
ORD-0477,SKU-021,2,2026-08-27 09:00
ORD-0477,SKU-001,12,2026-08-28 12:00
ORD-0477,SKU-015,1,2026-08-25 09:00
ORD-0477,SKU-018,2,2026-08-28 15:00
ORD-0478,SKU-024,2,2026-08-19 11:00
ORD-0478,SKU-021,1,2026-08-04 21:00
ORD-0478,SKU-026,1,2026-08-21 11:00
ORD-0478,SKU-023,1,2026-08-09 09:00
ORD-0478,SKU-002,4,2026-08-28 07:00
ORD-0478,SKU-007,1,2026-08-03 14:00
ORD-0479,SKU-027,1,2026-08-16 11:00
ORD-0479,SKU-009,1,2026-08-15 13:00
ORD-0479,SKU-012,1,2026-08-24 19:00
ORD-0480,SKU-025,1,2026-08-01 09:00
ORD-0481,SKU-024,1,2026-08-23 21:00
ORD-0481,SKU-025,1,2026-08-08 12:00
ORD-0481,SKU-012,1,2026-08-25 18:00
ORD-0482,SKU-021,8,2026-08-13 13:00
ORD-0482,SKU-010,2,2026-08-20 20:00
ORD-0482,SKU-022,2,2026-08-25 21:00
ORD-0482,SKU-009,1,2026-08-14 19:00
ORD-0483,SKU-022,1,2026-08-07 20:00
ORD-0483,SKU-019,8,2026-08-18 09:00
ORD-0484,SKU-022,2,2026-08-14 06:00
ORD-0485,SKU-009,2,2026-08-21 11:00
ORD-0486,SKU-016,4,2026-08-28 15:00
ORD-0486,SKU-014,4,2026-08-24 12:00
ORD-0487,SKU-021,2,2026-08-01 15:00
ORD-0487,SKU-001,2,2026-08-24 16:00
ORD-0488,SKU-020,1,2026-08-03 10:00
ORD-0488,SKU-002,4,2026-08-10 07:00
ORD-0488,SKU-026,1,2026-08-26 11:00
ORD-0488,SKU-004,1,2026-08-21 08:00
ORD-0488,SKU-030,1,2026-08-25 17:00
ORD-0489,SKU-006,2,2026-08-21 19:00
ORD-0489,SKU-029,1,2026-08-17 20:00
ORD-0489,SKU-010,2,2026-08-15 18:00
ORD-0489,SKU-004,2,2026-08-08 18:00
ORD-0489,SKU-007,1,2026-08-21 18:00
ORD-0489,SKU-013,2,2026-08-18 14:00
ORD-0490,SKU-019,1,2026-08-15 14:00
ORD-0491,SKU-005,2,2026-08-25 14:00
ORD-0491,SKU-012,1,2026-08-17 11:00
ORD-0492,SKU-005,8,2026-08-27 13:00
ORD-0492,SKU-004,2,2026-08-14 08:00
ORD-0492,SKU-002,2,2026-08-22 15:00
ORD-0492,SKU-030,2,2026-08-23 08:00
ORD-0493,SKU-030,4,2026-08-13 15:00
ORD-0494,SKU-023,4,2026-08-26 18:00
ORD-0494,SKU-012,1,2026-08-16 08:00
ORD-0494,SKU-001,1,2026-08-17 13:00
ORD-0494,SKU-021,1,2026-08-03 12:00
ORD-0494,SKU-020,2,2026-08-05 15:00
ORD-0495,SKU-015,1,2026-08-08 16:00
ORD-0495,SKU-027,12,2026-08-19 09:00
ORD-0495,SKU-018,8,2026-08-14 15:00
ORD-0495,SKU-020,1,2026-08-04 09:00
ORD-0496,SKU-003,2,2026-08-07 14:00
ORD-0496,SKU-022,2,2026-08-06 19:00
ORD-0496,SKU-001,1,2026-08-19 16:00
ORD-0496,SKU-010,2,2026-08-21 08:00
ORD-0497,SKU-026,2,2026-08-11 13:00
ORD-0498,SKU-004,1,2026-08-27 15:00
ORD-0498,SKU-024,1,2026-08-08 19:00
ORD-0498,SKU-030,8,2026-08-09 13:00
ORD-0499,SKU-015,1,2026-08-27 12:00
ORD-0499,SKU-005,12,2026-08-21 10:00
ORD-0499,SKU-026,4,2026-08-01 08:00
ORD-0499,SKU-009,8,2026-08-06 17:00
ORD-0500,SKU-023,2,2026-08-07 18:00
ORD-0500,SKU-015,1,2026-08-21 09:00
ORD-0500,SKU-010,4,2026-08-04 11:00
ORD-0001, sku-001 ,2,2026/08/01 08:00
